date,tplb,d2m,u10,v10,t2m,sst,sp
2020/1/10 15:00,310.6208536,296.2835606,-2.558928371,-3.865727015,298.1467511,298.3930708,101127.2016
2020/1/10 16:00,299.0543195,296.2716545,-2.729033513,-4.010000761,298.1159983,298.3942687,101117.8942
2020/1/10 17:00,287.2983623,296.2606317,-2.863359236,-4.188130136,298.0905102,298.3961374,101101.1691
2020/1/10 18:00,280.8253107,296.249646,-3.017006208,-4.362674146,298.0725197,298.3990507,101081.1442
2020/1/10 19:00,279.3542105,296.2373151,-3.248791517,-4.500287508,298.070707,298.4035913,101065.0513
2020/1/10 20:00,282.5908416,296.2245006,-3.569888693,-4.575989753,298.0825103,298.4106672,101058.3783
2020/1/10 21:00,291.1825302,296.2080963,-3.943401476,-4.5687525,298.1112983,298.4216936,101061.9567
2020/1/10 22:00,305.8611703,296.1919521,-4.259688455,-4.508046814,298.1558647,298.4388759,101076.8021
2020/1/10 23:00,321.7593788,296.158985,-4.471873702,-4.420671389,298.2247564,298.4499013,101094.4754
2020/1/11 0:00,342.0363883,296.1146222,-4.531183179,-4.351425698,298.3137923,298.4569749,101114.2865
2020/1/11 1:00,370.7067822,296.0875467,-4.431739186,-4.311107911,298.4059605,298.4615115,101131.3196
2020/1/11 2:00,403.7218376,296.0857222,-4.217515467,-4.283195632,298.4891822,298.4644183,101142.8268
2020/1/11 3:00,455.6713592,296.1076292,-3.900955688,-4.2419802,298.552338,298.4662767,101136.8274
2020/1/11 4:00,480.4934507,296.1661383,-3.50715021,-4.203428311,298.5936733,298.4674584,101116.625
2020/1/11 5:00,495.0646903,296.2267707,-3.11758562,-4.206936573,298.6149496,298.4681997,101088.3436
2020/1/11 6:00,502.3129321,296.2858294,-2.764334494,-4.244164428,298.6235374,298.4686489,101057.221
2020/1/11 7:00,503.7014304,296.3428337,-2.488210399,-4.329120343,298.6173974,298.4688958,101031.8507
2020/1/11 8:00,501.2562718,296.3924783,-2.317216789,-4.429792567,298.5986921,298.4689898,101019.961
2020/1/11 9:00,495.8898551,296.4231636,-2.265495339,-4.53904308,298.5720186,298.4689497,101021.2542
2020/1/11 10:00,485.100254,296.4377669,-2.290918316,-4.619072584,298.546886,298.4687674,101031.0138
2020/1/11 11:00,466.7023362,296.4547609,-2.325246653,-4.687928767,298.5185429,298.4684066,101044.0721
2020/1/11 12:00,437.0437303,296.4672896,-2.354058503,-4.734298032,298.4929574,298.4677951,101062.0971
